6985	32
0	1	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
1	1	262725	2827.000000	1.#INF00	0.000000	0.000000	-166.883156	-148.883156	-30.883156	189.116844	423.116844	474.116844	102.116844	-711.883156	-1588.883156	-1969.883156	-1625.883156	-842.883156	-90.883156	393.116844	661.116844	814.116844	857.116844	768.116844	606.116844	476.116844	425.116844	411.116844	372.116844	290.116844	190.116844	104.116844	50.116844	20.116844	5.116844	-12.883156	-52.883156	-120.883156
1	1	263533	2688.000000	1.#INF00	0.000000	0.000000	161.116844	85.116844	54.116844	177.116844	389.116844	426.116844	16.116844	-806.883156	-1607.883156	-1852.883156	-1366.883156	-465.883156	340.116844	759.116844	835.116844	744.116844	586.116844	400.116844	266.116844	278.116844	436.116844	641.116844	784.116844	827.116844	802.116844	749.116844	676.116844	592.116844	522.116844	468.116844	390.116844	255.116844
1	1	263677	2863.000000	1.#INF00	0.000000	0.000000	10.116844	69.116844	199.116844	376.116844	449.116844	167.116844	-571.883156	-1479.883156	-2018.883156	-1837.883156	-1063.883156	-155.883156	490.116844	779.116844	843.116844	838.116844	840.116844	844.116844	811.116844	718.116844	586.116844	457.116844	347.116844	250.116844	163.116844	99.116844	62.116844	21.116844	-62.883156	-184.883156	-281.883156	-301.883156
1	1	263701	2649.000000	1.#INF00	0.000000	0.000000	249.116844	361.116844	539.116844	754.116844	813.116844	453.116844	-364.883156	-1269.883156	-1715.883156	-1431.883156	-625.883156	225.116844	763.116844	933.116844	903.116844	856.116844	852.116844	846.116844	792.116844	690.116844	570.116844	453.116844	355.116844	287.116844	233.116844	158.116844	54.116844	-44.883156	-86.883156	-60.883156	-16.883156	-14.883156
1	1	263739	2867.000000	1.#INF00	0.000000	0.000000	64.116844	45.116844	90.116844	212.116844	347.116844	310.116844	-110.883156	-889.883156	-1630.883156	-1840.883156	-1354.883156	-462.883156	366.116844	848.116844	1010.116844	1026.116844	1016.116844	992.116844	935.116844	863.116844	796.116844	714.116844	581.116844	411.116844	267.116844	197.116844	189.116844	193.116844	168.116844	118.116844	68.116844	27.116844
1	1	263872	3001.000000	1.#INF00	0.000000	0.000000	39.116844	73.116844	190.116844	370.116844	479.116844	270.116844	-429.883156	-1425.883156	-2077.883156	-2077.883156	-1358.883156	-339.883156	435.116844	803.116844	905.116844	923.116844	916.116844	860.116844	747.116844	611.116844	485.116844	380.116844	298.116844	238.116844	199.116844	178.116844	149.116844	89.116844	10.116844	-42.883156	-49.883156	-56.883156
1	1	263878	3141.000000	1.#INF00	0.000000	0.000000	-76.883156	-46.883156	71.116844	258.116844	376.116844	197.116844	-427.883156	-1340.883156	-2050.883156	-2077.883156	-1429.883156	-445.883156	375.116844	800.116844	922.116844	965.116844	1033.116844	1063.116844	978.116844	812.116844	675.116844	627.116844	627.116844	601.116844	534.116844	459.116844	409.116844	381.116844	354.116844	307.116844	233.116844	147.116844
1	1	264382	2430.000000	1.#INF00	0.000000	0.000000	618.116844	545.116844	567.116844	681.116844	756.116844	548.116844	-102.883156	-995.883156	-1596.883156	-1493.883156	-768.883156	95.116844	659.116844	827.116844	784.116844	743.116844	770.116844	814.116844	833.116844	833.116844	822.116844	774.116844	669.116844	544.116844	466.116844	453.116844	442.116844	372.116844	250.116844	122.116844	8.116844	-100.883156
1	1	264400	3233.000000	1.#INF00	0.000000	0.000000	-174.883156	-160.883156	-23.883156	187.116844	347.116844	250.116844	-268.883156	-1133.883156	-1957.883156	-2077.883156	-1889.883156	-1015.883156	-84.883156	586.116844	932.116844	1057.116844	1090.116844	1100.116844	1087.116844	1031.116844	946.116844	878.116844	876.116844	939.116844	1028.116844	1108.116844	1155.116844	1138.116844	1032.116844	858.116844	675.116844	539.116844
1	1	264547	2954.000000	1.#INF00	0.000000	0.000000	134.116844	198.116844	372.116844	590.116844	638.116844	268.116844	-530.883156	-1360.883156	-1667.883156	-1234.883156	-360.883156	450.116844	924.116844	1122.116844	1220.116844	1286.116844	1283.116844	1182.116844	1022.116844	865.116844	743.116844	650.116844	584.116844	542.116844	509.116844	459.116844	380.116844	280.116844	182.116844	101.116844	45.116844	9.116844
1	1	264565	3399.000000	1.#INF00	0.000000	0.000000	176.116844	70.116844	15.116844	90.116844	211.116844	110.116844	-473.883156	-1461.883156	-2077.883156	-2077.883156	-1752.883156	-644.883156	269.116844	727.116844	862.116844	942.116844	1103.116844	1275.116844	1321.116844	1220.116844	1087.116844	1041.116844	1074.116844	1069.116844	941.116844	724.116844	520.116844	393.116844	341.116844	334.116844	350.116844	359.116844
1	1	264597	2850.000000	1.#INF00	0.000000	0.000000	31.116844	95.116844	156.116844	252.116844	360.116844	289.116844	-191.883156	-1041.883156	-1827.883156	-2042.883156	-1557.883156	-705.883156	64.116844	527.116844	728.116844	795.116844	807.116844	785.116844	734.116844	662.116844	574.116844	467.116844	354.116844	275.116844	234.116844	181.116844	67.116844	-77.883156	-172.883156	-167.883156	-95.883156	-28.883156
0	0	264602	2290.000000	1.#INF00	0.000000	0.000000	-313.883156	-214.883156	-25.883156	130.116844	101.116844	-225.883156	-837.883156	-1511.883156	-1906.883156	-1814.883156	-1323.883156	-707.883156	-201.883156	119.116844	296.116844	380.116844	383.116844	294.116844	139.116844	9.116844	-5.883156	105.116844	250.116844	325.116844	299.116844	225.116844	174.116844	172.116844	189.116844	178.116844	132.116844	96.116844
0	0	264631	3328.000000	1.#INF00	0.000000	0.000000	-11.883156	13.116844	69.116844	188.116844	346.116844	404.116844	128.116844	-656.883156	-1814.883156	-2077.883156	-2077.883156	-2077.883156	-1924.883156	-1033.883156	-386.883156	45.116844	374.116844	638.116844	796.116844	837.116844	830.116844	873.116844	994.116844	1137.116844	1233.116844	1250.116844	1189.116844	1046.116844	835.116844	624.116844	514.116844	535.116844
1	1	265594	2715.000000	1.#INF00	0.000000	0.000000	12.116844	5.116844	48.116844	161.116844	268.116844	158.116844	-375.883156	-1270.883156	-2077.883156	-2077.883156	-2060.883156	-1243.883156	-404.883156	168.116844	450.116844	568.116844	623.116844	637.116844	607.116844	542.116844	443.116844	296.116844	113.116844	-45.883156	-132.883156	-157.883156	-161.883156	-161.883156	-139.883156	-83.883156	-40.883156	-77.883156
1	1	266096	2740.000000	1.#INF00	0.000000	0.000000	-145.883156	-211.883156	-183.883156	-30.883156	189.116844	294.116844	29.116844	-699.883156	-1594.883156	-2077.883156	-1847.883156	-1057.883156	-212.883156	336.116844	562.116844	622.116844	646.116844	662.116844	648.116844	593.116844	498.116844	378.116844	248.116844	122.116844	2.116844	-105.883156	-188.883156	-240.883156	-269.883156	-287.883156	-297.883156	-289.883156
0	0	266173	3043.000000	1.#INF00	0.000000	0.000000	-230.883156	-162.883156	-16.883156	183.116844	361.116844	344.116844	-71.883156	-888.883156	-1723.883156	-2034.883156	-1597.883156	-699.883156	158.116844	678.116844	884.116844	947.116844	985.116844	1008.116844	975.116844	869.116844	718.116844	564.116844	437.116844	356.116844	322.116844	301.116844	264.116844	210.116844	150.116844	84.116844	14.116844	-48.883156
1	1	266221	2966.000000	1.#INF00	0.000000	0.000000	-134.883156	-27.883156	62.116844	143.116844	232.116844	225.116844	-109.883156	-878.883156	-1772.883156	-2077.883156	-1936.883156	-1109.883156	-240.883156	347.116844	654.116844	813.116844	888.116844	861.116844	726.116844	532.116844	337.116844	187.116844	123.116844	169.116844	297.116844	417.116844	438.116844	348.116844	207.116844	80.116844	1.116844	-26.883156
1	1	267312	3009.000000	1.#INF00	0.000000	0.000000	-118.883156	-197.883156	-232.883156	-169.883156	-20.883156	86.116844	-86.883156	-698.883156	-1547.883156	-2077.883156	-1935.883156	-1128.883156	-150.883156	552.116844	854.116844	905.116844	906.116844	931.116844	930.116844	855.116844	721.116844	586.116844	484.116844	386.116844	261.116844	134.116844	71.116844	91.116844	136.116844	140.116844	101.116844	53.116844
1	1	267475	3049.000000	1.#INF00	0.000000	0.000000	-21.883156	73.116844	238.116844	432.116844	539.116844	365.116844	-242.883156	-1154.883156	-1895.883156	-1973.883156	-1307.883156	-305.883156	511.116844	913.116844	1009.116844	1011.116844	1030.116844	1067.116844	1075.116844	1033.116844	946.116844	834.116844	722.116844	629.116844	563.116844	523.116844	503.116844	479.116844	408.116844	283.116844	158.116844	95.116844
1	1	267508	2857.000000	1.#INF00	0.000000	0.000000	25.116844	124.116844	255.116844	404.116844	468.116844	235.116844	-424.883156	-1292.883156	-1859.883156	-1740.883156	-1008.883156	-88.883156	608.116844	936.116844	997.116844	956.116844	885.116844	770.116844	618.116844	487.116844	424.116844	402.116844	376.116844	340.116844	320.116844	317.116844	299.116844	240.116844	154.116844	77.116844	34.116844	29.116844
1	1	268308	3541.000000	1.#INF00	0.000000	0.000000	-127.883156	0.116844	81.116844	169.116844	241.116844	98.116844	-471.883156	-1352.883156	-2037.883156	-2026.883156	-1271.883156	-187.883156	722.116844	1222.116844	1391.116844	1432.116844	1468.116844	1503.116844	1497.116844	1424.116844	1287.116844	1126.116844	1000.116844	939.116844	920.116844	892.116844	815.116844	683.116844	523.116844	380.116844	271.116844	171.116844
1	1	268446	2870.000000	1.#INF00	0.000000	0.000000	-244.883156	-154.883156	50.116844	321.116844	482.116844	274.116844	-420.883156	-1351.883156	-1968.883156	-1852.883156	-1087.883156	-163.883156	475.116844	720.116844	744.116844	758.116844	832.116844	901.116844	878.116844	752.116844	583.116844	438.116844	348.116844	297.116844	254.116844	211.116844	166.116844	118.116844	71.116844	37.116844	21.116844	3.116844
1	1	269309	3181.000000	1.#INF00	0.000000	0.000000	119.116844	115.116844	172.116844	291.116844	361.116844	147.116844	-535.883156	-1513.883156	-2077.883156	-2077.883156	-1346.883156	-232.883156	626.116844	1022.116844	1103.116844	1093.116844	1084.116844	1050.116844	959.116844	809.116844	612.116844	396.116844	213.116844	110.116844	81.116844	77.116844	72.116844	68.116844	65.116844	39.116844	-22.883156	-96.883156
1	1	269791	2912.000000	1.#INF00	0.000000	0.000000	123.116844	148.116844	254.116844	414.116844	523.116844	392.116844	-165.883156	-1102.883156	-2004.883156	-2077.883156	-1829.883156	-819.883156	147.116844	697.116844	834.116844	778.116844	705.116844	642.116844	543.116844	393.116844	237.116844	125.116844	63.116844	29.116844	7.116844	-6.883156	-21.883156	-41.883156	-59.883156	-57.883156	-27.883156	20.116844
1	1	269823	2630.000000	1.#INF00	0.000000	0.000000	-46.883156	12.116844	103.116844	280.116844	463.116844	373.116844	-232.883156	-1186.883156	-1911.883156	-1904.883156	-1192.883156	-282.883156	326.116844	526.116844	529.116844	550.116844	637.116844	716.116844	718.116844	635.116844	511.116844	403.116844	352.116844	352.116844	364.116844	352.116844	313.116844	275.116844	248.116844	201.116844	106.116844	-11.883156
1	1	269864	2916.000000	1.#INF00	0.000000	0.000000	-119.883156	-84.883156	9.116844	147.116844	293.116844	318.116844	7.116844	-715.883156	-1543.883156	-1937.883156	-1595.883156	-720.883156	191.116844	770.116844	977.116844	978.116844	922.116844	840.116844	728.116844	620.116844	562.116844	545.116844	529.116844	492.116844	441.116844	378.116844	288.116844	172.116844	76.116844	38.116844	42.116844	26.116844
1	1	269965	3171.000000	1.#INF00	0.000000	0.000000	155.116844	139.116844	224.116844	404.116844	508.116844	242.116844	-530.883156	-1509.883156	-2077.883156	-1847.883156	-954.883156	55.116844	739.116844	1026.116844	1092.116844	1093.116844	1061.116844	984.116844	878.116844	780.116844	697.116844	607.116844	504.116844	424.116844	406.116844	427.116844	420.116844	344.116844	216.116844	76.116844	-58.883156	-197.883156
1	1	270980	3059.000000	1.#INF00	0.000000	0.000000	-197.883156	-92.883156	25.116844	193.116844	399.116844	472.116844	150.116844	-637.883156	-1537.883156	-1956.883156	-1573.883156	-628.883156	333.116844	920.116844	1102.116844	1079.116844	1041.116844	1051.116844	1058.116844	979.116844	792.116844	555.116844	349.116844	216.116844	146.116844	102.116844	54.116844	6.116844	-21.883156	-14.883156	24.116844	77.116844
1	1	271019	3071.000000	1.#INF00	0.000000	0.000000	-106.883156	-45.883156	78.116844	204.116844	214.116844	-66.883156	-702.883156	-1434.883156	-1772.883156	-1422.883156	-558.883156	356.116844	970.116844	1235.116844	1298.116844	1292.116844	1255.116844	1176.116844	1067.116844	951.116844	838.116844	732.116844	641.116844	576.116844	514.116844	412.116844	259.116844	105.116844	8.116844	-35.883156	-85.883156	-186.883156
1	1	271044	2735.000000	1.#INF00	0.000000	0.000000	121.116844	151.116844	235.116844	348.116844	418.116844	295.116844	-175.883156	-920.883156	-1534.883156	-1563.883156	-940.883156	-38.883156	693.116844	1068.116844	1171.116844	1154.116844	1089.116844	990.116844	869.116844	743.116844	629.116844	545.116844	509.116844	510.116844	500.116844	437.116844	337.116844	257.116844	228.116844	219.116844	180.116844	105.116844
1	1	271153	3414.000000	1.#INF00	0.000000	0.000000	-606.883156	-592.883156	-469.883156	-249.883156	-7.883156	70.116844	-278.883156	-1136.883156	-2077.883156	-2077.883156	-2077.883156	-1343.883156	-272.883156	433.116844	746.116844	894.116844	1051.116844	1224.116844	1336.116844	1334.116844	1231.116844	1086.116844	961.116844	881.116844	827.116844	768.116844	699.116844	636.116844	581.116844	499.116844	353.116844	164.116844
1	1	271494	2874.000000	1.#INF00	0.000000	0.000000	-36.883156	-16.883156	48.116844	191.116844	318.116844	192.116844	-394.883156	-1301.883156	-2007.883156	-2038.883156	-1393.883156	-504.883156	200.116844	587.116844	758.116844	828.116844	835.116844	792.116844	735.116844	681.116844	610.116844	510.116844	400.116844	311.116844	265.116844	263.116844	273.116844	263.116844	238.116844	220.116844	197.116844	142.116844
0	0	272638	2878.000000	1.#INF00	0.000000	0.000000	-18.883156	-13.883156	99.116844	332.116844	548.116844	492.116844	-48.883156	-966.883156	-1761.883156	-1906.883156	-1310.883156	-372.883156	410.116844	812.116844	925.116844	946.116844	970.116844	971.116844	910.116844	803.116844	690.116844	587.116844	482.116844	352.116844	190.116844	33.116844	-69.883156	-107.883156	-123.883156	-180.883156	-276.883156	-344.883156
1	1	272662	2869.000000	1.#INF00	0.000000	0.000000	23.116844	10.116844	32.116844	99.116844	197.116844	197.116844	-128.883156	-854.883156	-1658.883156	-1999.883156	-1601.883156	-706.883156	177.116844	703.116844	866.116844	869.116844	868.116844	868.116844	810.116844	687.116844	565.116844	509.116844	505.116844	463.116844	323.116844	140.116844	23.116844	3.116844	14.116844	-9.883156	-64.883156	-110.883156
1	1	272666	2890.000000	1.#INF00	0.000000	0.000000	88.116844	55.116844	118.116844	280.116844	359.116844	70.116844	-666.883156	-1511.883156	-1902.883156	-1560.883156	-711.883156	163.116844	728.116844	956.116844	987.116844	944.116844	874.116844	782.116844	682.116844	602.116844	550.116844	510.116844	462.116844	392.116844	285.116844	148.116844	30.116844	-14.883156	7.116844	28.116844	-8.883156	-98.883156
1	1	272921	3163.000000	1.#INF00	0.000000	0.000000	243.116844	278.116844	331.116844	443.116844	578.116844	571.116844	193.116844	-622.883156	-1563.883156	-2074.883156	-1815.883156	-951.883156	9.116844	664.116844	955.116844	1048.116844	1084.116844	1088.116844	1043.116844	959.116844	857.116844	736.116844	582.116844	404.116844	242.116844	121.116844	40.116844	-10.883156	-19.883156	33.116844	128.116844	205.116844
1	1	272955	2846.000000	1.#INF00	0.000000	0.000000	-227.883156	-195.883156	-32.883156	208.116844	324.116844	50.116844	-638.883156	-1356.883156	-1566.883156	-1058.883156	-131.883156	701.116844	1146.116844	1267.116844	1279.116844	1273.116844	1173.116844	927.116844	637.116844	448.116844	365.116844	252.116844	5.116844	-301.883156	-481.883156	-420.883156	-168.883156	123.116844	334.116844	430.116844	445.116844	422.116844
1	1	273709	3218.000000	1.#INF00	0.000000	0.000000	-9.883156	32.116844	91.116844	171.116844	260.116844	257.116844	-42.883156	-750.883156	-1616.883156	-2077.883156	-1879.883156	-1039.883156	-57.883156	655.116844	993.116844	1094.116844	1127.116844	1140.116844	1097.116844	987.116844	850.116844	727.116844	619.116844	519.116844	431.116844	356.116844	282.116844	202.116844	138.116844	101.116844	68.116844	17.116844
1	1	273790	2823.000000	1.#INF00	0.000000	0.000000	-225.883156	-213.883156	-137.883156	23.116844	212.116844	230.116844	-174.883156	-1016.883156	-1865.883156	-2077.883156	-1648.883156	-724.883156	96.116844	535.116844	672.116844	705.116844	733.116844	745.116844	725.116844	694.116844	656.116844	586.116844	471.116844	341.116844	238.116844	169.116844	114.116844	56.116844	-5.883156	-61.883156	-104.883156	-130.883156
1	1	274462	2993.000000	1.#INF00	0.000000	0.000000	238.116844	272.116844	334.116844	485.116844	647.116844	575.116844	39.116844	-895.883156	-1771.883156	-2050.883156	-1564.883156	-626.883156	262.116844	786.116844	942.116844	924.116844	900.116844	911.116844	910.116844	852.116844	738.116844	602.116844	486.116844	410.116844	359.116844	313.116844	259.116844	191.116844	111.116844	38.116844	-3.883156	-20.883156
1	1	275310	3166.000000	1.#INF00	0.000000	0.000000	-2.883156	83.116844	192.116844	331.116844	429.116844	268.116844	-356.883156	-1327.883156	-2077.883156	-2077.883156	-1494.883156	-483.883156	322.116844	739.116844	908.116844	1008.116844	1086.116844	1088.116844	989.116844	837.116844	696.116844	584.116844	488.116844	396.116844	307.116844	232.116844	172.116844	111.116844	43.116844	-13.883156	-32.883156	-14.883156
1	1	275336	2853.000000	1.#INF00	0.000000	0.000000	86.116844	82.116844	115.116844	251.116844	410.116844	337.116844	-194.883156	-1074.883156	-1823.883156	-1959.883156	-1419.883156	-577.883156	128.116844	517.116844	675.116844	753.116844	819.116844	872.116844	893.116844	871.116844	805.116844	701.116844	578.116844	457.116844	356.116844	282.116844	228.116844	181.116844	132.116844	80.116844	27.116844	-24.883156
1	1	275361	2996.000000	1.#INF00	0.000000	0.000000	222.116844	258.116844	379.116844	562.116844	640.116844	351.116844	-411.883156	-1360.883156	-1926.883156	-1740.883156	-953.883156	-48.883156	586.116844	873.116844	959.116844	1012.116844	1069.116844	1043.116844	885.116844	680.116844	545.116844	505.116844	498.116844	468.116844	407.116844	332.116844	245.116844	151.116844	69.116844	12.116844	-25.883156	-50.883156
1	1	275413	2767.000000	1.#INF00	0.000000	0.000000	487.116844	520.116844	556.116844	629.116844	706.116844	610.116844	107.116844	-796.883156	-1669.883156	-1940.883156	-1421.883156	-479.883156	337.116844	748.116844	826.116844	782.116844	763.116844	790.116844	816.116844	787.116844	693.116844	571.116844	468.116844	375.116844	258.116844	116.116844	9.116844	3.116844	80.116844	147.116844	127.116844	35.116844
1	1	275429	2998.000000	1.#INF00	0.000000	0.000000	-158.883156	-92.883156	68.116844	294.116844	425.116844	219.116844	-466.883156	-1416.883156	-2077.883156	-2045.883156	-1341.883156	-423.883156	285.116844	662.116844	818.116844	888.116844	920.116844	902.116844	824.116844	699.116844	543.116844	368.116844	202.116844	93.116844	68.116844	114.116844	186.116844	238.116844	240.116844	182.116844	80.116844	-26.883156
1	1	275449	2847.000000	1.#INF00	0.000000	0.000000	122.116844	128.116844	180.116844	347.116844	550.116844	539.116844	49.116844	-869.883156	-1733.883156	-1972.883156	-1444.883156	-537.883156	226.116844	613.116844	726.116844	768.116844	830.116844	874.116844	846.116844	768.116844	693.116844	625.116844	527.116844	394.116844	269.116844	193.116844	160.116844	118.116844	20.116844	-126.883156	-270.883156	-357.883156
1	1	275497	2892.000000	1.#INF00	0.000000	0.000000	-135.883156	-120.883156	-57.883156	46.116844	145.116844	83.116844	-351.883156	-1164.883156	-1956.883156	-2077.883156	-1692.883156	-782.883156	41.116844	512.116844	684.116844	737.116844	776.116844	810.116844	814.116844	772.116844	680.116844	536.116844	362.116844	213.116844	136.116844	115.116844	75.116844	-15.883156	-101.883156	-122.883156	-94.883156	-80.883156
1	1	275518	3115.000000	1.#INF00	0.000000	0.000000	-99.883156	-72.883156	4.116844	153.116844	322.116844	346.116844	12.116844	-726.883156	-1554.883156	-1952.883156	-1633.883156	-789.883156	103.116844	690.116844	932.116844	1007.116844	1073.116844	1148.116844	1162.116844	1063.116844	865.116844	649.116844	501.116844	442.116844	417.116844	362.116844	263.116844	157.116844	87.116844	54.116844	24.116844	-24.883156
1	1	275540	3060.000000	1.#INF00	0.000000	0.000000	-117.883156	-148.883156	-129.883156	-2.883156	158.116844	110.116844	-379.883156	-1219.883156	-1937.883156	-2049.883156	-1485.883156	-598.883156	185.116844	664.116844	883.116844	973.116844	1010.116844	997.116844	913.116844	753.116844	546.116844	354.116844	246.116844	242.116844	289.116844	308.116844	265.116844	182.116844	99.116844	58.116844	86.116844	160.116844
1	1	275609	3139.000000	1.#INF00	0.000000	0.000000	35.116844	-24.883156	-23.883156	71.116844	233.116844	315.116844	68.116844	-643.883156	-1569.883156	-2077.883156	-1980.883156	-1160.883156	-201.883156	455.116844	740.116844	853.116844	954.116844	1042.116844	1061.116844	1007.116844	913.116844	802.116844	675.116844	534.116844	412.116844	350.116844	339.116844	318.116844	250.116844	179.116844	170.116844	211.116844
1	1	275638	2847.000000	1.#INF00	0.000000	0.000000	-205.883156	-132.883156	87.116844	404.116844	629.116844	492.116844	-153.883156	-1079.883156	-1736.883156	-1682.883156	-964.883156	-35.883156	656.116844	968.116844	1038.116844	1057.116844	1095.116844	1110.116844	1048.116844	904.116844	708.116844	496.116844	290.116844	101.116844	-39.883156	-95.883156	-70.883156	-50.883156	-114.883156	-230.883156	-288.883156	-241.883156
1	1	275679	3065.000000	1.#INF00	0.000000	0.000000	96.116844	35.116844	41.116844	153.116844	248.116844	68.116844	-546.883156	-1390.883156	-1951.883156	-1836.883156	-1113.883156	-211.883156	478.116844	847.116844	1000.116844	1072.116844	1113.116844	1110.116844	1041.116844	929.116844	809.116844	681.116844	527.116844	355.116844	207.116844	116.116844	76.116844	39.116844	-31.883156	-123.883156	-197.883156	-257.883156
0	0	275681	2695.000000	1.#INF00	0.000000	0.000000	472.116844	573.116844	732.116844	848.116844	734.116844	225.116844	-611.883156	-1391.883156	-1658.883156	-1264.883156	-465.883156	322.116844	831.116844	1030.116844	1036.116844	974.116844	908.116844	847.116844	784.116844	723.116844	674.116844	627.116844	556.116844	458.116844	352.116844	248.116844	143.116844	39.116844	-43.883156	-80.883156	-79.883156	-79.883156
1	1	275688	2288.000000	1.#INF00	0.000000	0.000000	-64.883156	50.116844	192.116844	335.116844	364.116844	122.116844	-442.883156	-1147.883156	-1645.883156	-1685.883156	-1308.883156	-770.883156	-296.883156	44.116844	287.116844	463.116844	570.116844	602.116844	587.116844	563.116844	537.116844	482.116844	403.116844	348.116844	343.116844	358.116844	348.116844	301.116844	243.116844	195.116844	164.116844	139.116844
1	1	275720	3219.000000	1.#INF00	0.000000	0.000000	-18.883156	-46.883156	-81.883156	-123.883156	-141.883156	-168.883156	-390.883156	-1028.883156	-2008.883156	-2077.883156	-2077.883156	-2077.883156	-977.883156	81.116844	714.116844	982.116844	1088.116844	1141.116844	1123.116844	1001.116844	819.116844	668.116844	604.116844	608.116844	620.116844	613.116844	609.116844	627.116844	664.116844	721.116844	820.116844	967.116844
1	1	275748	2988.000000	1.#INF00	0.000000	0.000000	-257.883156	-289.883156	-226.883156	-57.883156	126.116844	97.116844	-364.883156	-1183.883156	-1895.883156	-1986.883156	-1358.883156	-401.883156	393.116844	819.116844	971.116844	1001.116844	973.116844	894.116844	786.116844	669.116844	533.116844	380.116844	251.116844	197.116844	216.116844	261.116844	281.116844	242.116844	154.116844	62.116844	-1.883156	-38.883156
0	0	275791	2885.000000	1.#INF00	0.000000	0.000000	-192.883156	-46.883156	189.116844	473.116844	618.116844	345.116844	-423.883156	-1340.883156	-1809.883156	-1499.883156	-634.883156	255.116844	812.116844	1030.116844	1075.116844	1051.116844	966.116844	823.116844	677.116844	580.116844	529.116844	491.116844	442.116844	386.116844	343.116844	333.116844	345.116844	349.116844	333.116844	308.116844	280.116844	233.116844
1	1	275825	2860.000000	1.#INF00	0.000000	0.000000	-235.883156	-177.883156	-105.883156	10.116844	116.116844	-5.883156	-548.883156	-1349.883156	-1893.883156	-1749.883156	-979.883156	-56.883156	583.116844	840.116844	881.116844	899.116844	954.116844	966.116844	833.116844	559.116844	282.116844	167.116844	239.116844	383.116844	475.116844	477.116844	432.116844	393.116844	379.116844	382.116844	384.116844	380.116844
1	1	276004	2970.000000	1.#INF00	0.000000	0.000000	-141.883156	-98.883156	55.116844	264.116844	371.116844	161.116844	-479.883156	-1354.883156	-1970.883156	-1912.883156	-1212.883156	-298.883156	400.116844	754.116844	889.116844	958.116844	999.116844	979.116844	883.116844	758.116844	662.116844	603.116844	552.116844	490.116844	419.116844	350.116844	288.116844	215.116844	119.116844	18.116844	-47.883156	-54.883156
1	1	276246	2846.000000	1.#INF00	0.000000	0.000000	-87.883156	-10.883156	71.116844	161.116844	209.116844	46.116844	-496.883156	-1310.883156	-1949.883156	-1967.883156	-1324.883156	-403.883156	343.116844	723.116844	833.116844	856.116844	878.116844	872.116844	799.116844	680.116844	568.116844	488.116844	413.116844	317.116844	219.116844	159.116844	141.116844	108.116844	4.116844	-152.883156	-279.883156	-319.883156
0	0	276300	2764.000000	1.#INF00	0.000000	0.000000	135.116844	193.116844	300.116844	435.116844	449.116844	121.116844	-590.883156	-1368.883156	-1710.883156	-1360.883156	-519.883156	346.116844	883.116844	1053.116844	1038.116844	1024.116844	1049.116844	1041.116844	930.116844	738.116844	560.116844	466.116844	431.116844	361.116844	207.116844	18.116844	-102.883156	-116.883156	-77.883156	-67.883156	-100.883156	-126.883156
1	1	276359	2735.000000	1.#INF00	0.000000	0.000000	-77.883156	-89.883156	-72.883156	41.116844	218.116844	235.116844	-176.883156	-1004.883156	-1817.883156	-2071.883156	-1593.883156	-707.883156	80.116844	506.116844	640.116844	663.116844	662.116844	623.116844	534.116844	422.116844	321.116844	240.116844	183.116844	156.116844	146.116844	114.116844	52.116844	3.116844	-0.883156	10.116844	-21.883156	-113.883156
1	1	276410	2951.000000	1.#INF00	0.000000	0.000000	51.116844	63.116844	151.116844	325.116844	525.116844	549.116844	136.116844	-726.883156	-1613.883156	-1945.883156	-1504.883156	-605.883156	234.116844	720.116844	892.116844	937.116844	978.116844	1005.116844	958.116844	843.116844	724.116844	633.116844	529.116844	373.116844	205.116844	112.116844	134.116844	220.116844	273.116844	235.116844	119.116844	-10.883156
1	1	276662	3113.000000	1.#INF00	0.000000	0.000000	-138.883156	-151.883156	-97.883156	14.116844	139.116844	153.116844	-133.883156	-819.883156	-1670.883156	-2077.883156	-1925.883156	-1058.883156	-74.883156	587.116844	850.116844	897.116844	920.116844	977.116844	1028.116844	1035.116844	1001.116844	936.116844	850.116844	760.116844	683.116844	605.116844	501.116844	387.116844	318.116844	316.116844	346.116844	356.116844
1	1	276713	2453.000000	1.#INF00	0.000000	0.000000	209.116844	289.116844	381.116844	471.116844	460.116844	161.116844	-522.883156	-1357.883156	-1848.883156	-1653.883156	-906.883156	-73.883156	453.116844	604.116844	550.116844	497.116844	524.116844	580.116844	567.116844	434.116844	216.116844	1.116844	-143.883156	-215.883156	-239.883156	-206.883156	-93.883156	73.116844	215.116844	271.116844	256.116844	231.116844
1	1	276772	2646.000000	1.#INF00	0.000000	0.000000	0.116844	37.116844	155.116844	352.116844	517.116844	405.116844	-175.883156	-1050.883156	-1687.883156	-1636.883156	-936.883156	-49.883156	574.116844	827.116844	884.116844	919.116844	958.116844	948.116844	874.116844	777.116844	687.116844	594.116844	482.116844	350.116844	211.116844	82.116844	-20.883156	-84.883156	-110.883156	-120.883156	-136.883156	-168.883156
